dialogue_index,face_index,image_path,frame_path,timestamp_seconds,dialogue_text,speaker,is_llm_confident,scene_number,detection_confidence,face_x,face_y,face_width,face_height,blur_score,series,season,episode,episode_code
544,0,data/GA/S01/E01/dialogue_faces/dialogue_0544_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0544_frame.png,1734.4795,"It's minute, but it's there.",Dr. Derek Shepherd,True,19,1.0,705,232,413,600,6.96030929633614,GA,S01,E01,GAS01E01
545,0,data/GA/S01/E01/dialogue_faces/dialogue_0545_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0545_frame.png,1737.5495,It's a subarachnoid hemorrhage.,Dr. Derek Shepherd,True,19,0.99,952,626,183,263,7.9385267754674045,GA,S01,E01,GAS01E01
546,0,data/GA/S01/E01/dialogue_faces/dialogue_0546_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0546_frame.png,1740.664,She's bleeding into her brain.,Dr. Derek Shepherd,True,19,0.99,881,233,429,432,14.006493075354882,GA,S01,E01,GAS01E01
551,0,data/GA/S01/E01/dialogue_faces/dialogue_0551_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0551_frame.png,1757.318,"Love to stay and kiss your asses, but I got to tell Katie's parents she's having surgery.",Dr. Derek Shepherd,True,19,1.0,1151,158,267,360,11.40398761374892,GA,S01,E01,GAS01E01
552,0,data/GA/S01/E01/dialogue_faces/dialogue_0552_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0552_frame.png,1759.757,"- Katie Bryce's chart, please. - Here you go.",Dr. Derek Shepherd,False,19,1.0,636,294,269,389,9.463329736047795,GA,S01,E01,GAS01E01
553,0,data/GA/S01/E01/dialogue_faces/dialogue_0553_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0553_frame.png,1764.4569999999999,"Dr. Shepherd, you'd said that you'd pick someone to scrub in if we helped?",Dr. Cristina Yang,False,19,1.0,556,103,199,291,22.362716872095675,GA,S01,E01,GAS01E01
554,0,data/GA/S01/E01/dialogue_faces/dialogue_0554_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0554_frame.png,1768.1309999999999,"Oh, yes, right. I'm sorry I can't take you both.",Dr. Derek Shepherd,True,19,1.0,81,35,319,315,11.241377793766269,GA,S01,E01,GAS01E01
554,1,data/GA/S01/E01/dialogue_faces/dialogue_0554_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0554_frame.png,1768.1309999999999,"Oh, yes, right. I'm sorry I can't take you both.",Dr. Derek Shepherd,True,19,1.0,626,129,195,285,24.2492605948156,GA,S01,E01,GAS01E01
555,0,data/GA/S01/E01/dialogue_faces/dialogue_0555_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0555_frame.png,1770.2835,It's gonna be a full house.,Dr. Derek Shepherd,True,19,1.0,1046,170,251,366,15.313476515051601,GA,S01,E01,GAS01E01
556,0,data/GA/S01/E01/dialogue_faces/dialogue_0556_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0556_frame.png,1771.7965,"Meredith, I'll see you in O.R.",Dr. Derek Shepherd,True,20,1.0,953,146,251,342,14.673308396119454,GA,S01,E01,GAS01E01
558,0,data/GA/S01/E01/dialogue_faces/dialogue_0558_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0558_frame.png,1791.025,Cristina...,,,20,1.0,758,141,352,496,12.28887216863791,GA,S01,E01,GAS01E01
559,0,data/GA/S01/E01/dialogue_faces/dialogue_0559_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0559_frame.png,1854.6895,"Wow, that was quick.",Intern,False,21,1.0,734,3,459,629,12.685554098895516,GA,S01,E01,GAS01E01
560,0,data/GA/S01/E01/dialogue_faces/dialogue_0560_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0560_frame.png,1856.652,His heart had too much damage to give him a bypass.,Dr. Preston Burke,False,21,1.0,878,151,347,487,12.192515095867396,GA,S01,E01,GAS01E01
563,0,data/GA/S01/E01/dialogue_faces/dialogue_0563_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0563_frame.png,1864.9234999999999,the worst part of the game.,Dr. Preston Burke,False,21,1.0,1076,145,369,491,10.02610500807126,GA,S01,E01,GAS01E01
565,0,data/GA/S01/E01/dialogue_faces/dialogue_0565_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0565_frame.png,1875.2745,- I promised her that - - You what?,Intern,False,21,1.0,761,167,274,416,10.592633075483198,GA,S01,E01,GAS01E01
566,0,data/GA/S01/E01/dialogue_faces/dialogue_0566_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0566_frame.png,1878.1084999999998,- They have four little girls. - This is my case.,Intern,False,21,1.0,679,189,315,407,13.178782116262155,GA,S01,E01,GAS01E01
568,0,data/GA/S01/E01/dialogue_faces/dialogue_0568_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0568_frame.png,1883.277,The only one that can keep a promise like that is,Dr. Preston Burke,True,21,1.0,876,227,248,291,29.273888123994166,GA,S01,E01,GAS01E01
569,0,data/GA/S01/E01/dialogue_faces/dialogue_0569_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0569_frame.png,1885.1115,"god, and I haven't seen him holding a scalpel lately.",Dr. Preston Burke,True,21,1.0,884,249,244,300,29.413627695550822,GA,S01,E01,GAS01E01
571,0,data/GA/S01/E01/dialogue_faces/dialogue_0571_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0571_frame.png,1891.4,I thought...,Intern,False,21,1.0,652,215,303,397,13.592413329218632,GA,S01,E01,GAS01E01
572,0,data/GA/S01/E01/dialogue_faces/dialogue_0572_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0572_frame.png,1893.432,You're important enough to make promises to Mrs. Savitch?,Dr. Preston Burke,True,21,1.0,839,224,261,292,28.206979934274393,GA,S01,E01,GAS01E01
576,0,data/GA/S01/E01/dialogue_faces/dialogue_0576_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0576_frame.png,1922.3755,- I'll tell him I changed my mind. - Don't do me any favors. It's fine.,,,22,1.0,534,128,421,556,7.448279037310476,GA,S01,E01,GAS01E01
577,0,data/GA/S01/E01/dialogue_faces/dialogue_0577_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0577_frame.png,1926.598,- Cristina - - You did a cutthroat thing. Deal with it.,,,22,1.0,538,138,419,573,7.308327083052837,GA,S01,E01,GAS01E01
577,1,data/GA/S01/E01/dialogue_faces/dialogue_0577_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0577_frame.png,1926.598,- Cristina - - You did a cutthroat thing. Deal with it.,,,22,1.0,1578,0,340,422,7.998325963290687,GA,S01,E01,GAS01E01
578,0,data/GA/S01/E01/dialogue_faces/dialogue_0578_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0578_frame.png,1929.5875,"Don't come to me for absolution. You want to be a shark, be a shark.",,,22,1.0,606,186,416,592,7.087306326580472,GA,S01,E01,GAS01E01
579,0,data/GA/S01/E01/dialogue_faces/dialogue_0579_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0579_frame.png,1932.452,"- I'm not - - Oh, yes, you are.",,,22,1.0,588,203,229,321,12.06242414062944,GA,S01,E01,GAS01E01
580,0,data/GA/S01/E01/dialogue_faces/dialogue_0580_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0580_frame.png,1935.0555,"Only it makes you feel all bad in your warm, gooey places.",,,22,1.0,606,227,226,334,12.701036167804256,GA,S01,E01,GAS01E01
580,1,data/GA/S01/E01/dialogue_faces/dialogue_0580_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0580_frame.png,1935.0555,"Only it makes you feel all bad in your warm, gooey places.",,,22,1.0,826,188,173,276,15.478891068631764,GA,S01,E01,GAS01E01
581,0,data/GA/S01/E01/dialogue_faces/dialogue_0581_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0581_frame.png,1937.5055,"No, screw you.",,,22,1.0,619,216,225,326,12.345522186680286,GA,S01,E01,GAS01E01
581,1,data/GA/S01/E01/dialogue_faces/dialogue_0581_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0581_frame.png,1937.5055,"No, screw you.",,,22,1.0,874,229,179,262,12.642076899913405,GA,S01,E01,GAS01E01
582,0,data/GA/S01/E01/dialogue_faces/dialogue_0582_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0582_frame.png,1939.1545,"I don't get picked for surgeries 'cause I slept with my boss,",,,22,1.0,654,220,231,326,27.915574166735645,GA,S01,E01,GAS01E01
584,0,data/GA/S01/E01/dialogue_faces/dialogue_0584_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0584_frame.png,1943.4985000000001,Some of us have to earn what we get.,,,22,1.0,788,167,210,281,12.227049613352879,GA,S01,E01,GAS01E01
584,1,data/GA/S01/E01/dialogue_faces/dialogue_0584_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0584_frame.png,1943.4985000000001,Some of us have to earn what we get.,,,22,1.0,538,192,194,312,10.608151634612538,GA,S01,E01,GAS01E01
586,0,data/GA/S01/E01/dialogue_faces/dialogue_0586_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0586_frame.png,1963.4975,Tony's heart had a lot of damage.,,,23,1.0,704,165,264,375,13.122953345253165,GA,S01,E01,GAS01E01
587,0,data/GA/S01/E01/dialogue_faces/dialogue_0587_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0587_frame.png,1967.6305,"We tried to take him off bypass, but...",,,23,1.0,1102,233,252,328,13.936174708898488,GA,S01,E01,GAS01E01
587,1,data/GA/S01/E01/dialogue_faces/dialogue_0587_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0587_frame.png,1967.6305,"We tried to take him off bypass, but...",,,23,1.0,367,54,241,350,9.199440591351465,GA,S01,E01,GAS01E01
588,0,data/GA/S01/E01/dialogue_faces/dialogue_0588_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0588_frame.png,1972.896,there wasn't anything we could have done.,,,23,1.0,1067,215,312,402,12.751295704340363,GA,S01,E01,GAS01E01
589,0,data/GA/S01/E01/dialogue_faces/dialogue_0589_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0589_frame.png,1977.3519999999999,What are you talking about?,,,23,1.0,272,10,279,435,8.176751557624407,GA,S01,E01,GAS01E01
589,1,data/GA/S01/E01/dialogue_faces/dialogue_0589_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0589_frame.png,1977.3519999999999,What are you talking about?,,,23,1.0,1080,221,320,421,11.795892278733136,GA,S01,E01,GAS01E01
590,0,data/GA/S01/E01/dialogue_faces/dialogue_0590_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0590_frame.png,1979.8225,He...,,,23,1.0,865,166,241,335,16.520656323313514,GA,S01,E01,GAS01E01
591,0,data/GA/S01/E01/dialogue_faces/dialogue_0591_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0591_frame.png,1983.1875,Tony died.,,,23,1.0,900,170,240,336,17.050668073759486,GA,S01,E01,GAS01E01
592,0,data/GA/S01/E01/dialogue_faces/dialogue_0592_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0592_frame.png,1984.71,He's dead.,,,23,1.0,1110,203,303,408,10.416541666457707,GA,S01,E01,GAS01E01
593,0,data/GA/S01/E01/dialogue_faces/dialogue_0593_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0593_frame.png,1987.55,Gloria...,,,23,1.0,880,174,243,332,16.01196432913897,GA,S01,E01,GAS01E01
594,0,data/GA/S01/E01/dialogue_faces/dialogue_0594_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0594_frame.png,1989.3905,I am so sorry.,,,23,1.0,891,177,248,342,15.733294823016534,GA,S01,E01,GAS01E01
595,0,data/GA/S01/E01/dialogue_faces/dialogue_0595_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0595_frame.png,1996.239,Please...,,,23,1.0,1003,163,301,399,10.005546991326527,GA,S01,E01,GAS01E01
595,1,data/GA/S01/E01/dialogue_faces/dialogue_0595_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0595_frame.png,1996.239,Please...,,,23,1.0,128,28,265,430,8.430823287968476,GA,S01,E01,GAS01E01
596,0,data/GA/S01/E01/dialogue_faces/dialogue_0596_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0596_frame.png,1999.6435000000001,go away.,,,23,1.0,962,218,282,422,9.445324743862448,GA,S01,E01,GAS01E01
596,1,data/GA/S01/E01/dialogue_faces/dialogue_0596_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0596_frame.png,1999.6435000000001,go away.,,,23,1.0,133,38,281,424,6.785811872869132,GA,S01,E01,GAS01E01
597,0,data/GA/S01/E01/dialogue_faces/dialogue_0597_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0597_frame.png,2031.0135,I promised I'd make her look cool.,,,24,1.0,990,160,184,247,10.541221005928781,GA,S01,E01,GAS01E01
600,0,data/GA/S01/E01/dialogue_faces/dialogue_0600_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0600_frame.png,2039.8629999999998,Did you choose me for the surgery because I slept with you?,,,24,1.0,930,185,220,291,13.870064681116174,GA,S01,E01,GAS01E01
602,0,data/GA/S01/E01/dialogue_faces/dialogue_0602_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0602_frame.png,2046.2595000000001,I'm kidding.,,,24,1.0,634,185,331,465,10.471258675903162,GA,S01,E01,GAS01E01
603,0,data/GA/S01/E01/dialogue_faces/dialogue_0603_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0603_frame.png,2048.7725,I'm not gonna scrub in for surgery.,,,24,1.0,974,203,407,521,9.193095060722092,GA,S01,E01,GAS01E01
604,0,data/GA/S01/E01/dialogue_faces/dialogue_0604_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0604_frame.png,2050.7105,You should ask Cristina. She really wants it.,,,24,1.0,991,195,409,535,9.685301603109378,GA,S01,E01,GAS01E01
605,0,data/GA/S01/E01/dialogue_faces/dialogue_0605_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0605_frame.png,2052.3360000000002,You're Katie's doctor.,,,24,1.0,674,250,351,475,12.631565905554115,GA,S01,E01,GAS01E01
606,0,data/GA/S01/E01/dialogue_faces/dialogue_0606_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0606_frame.png,2055.017,"And on your first day, with very little training, you helped save her life.",,,24,1.0,781,274,364,506,11.186164086855348,GA,S01,E01,GAS01E01
608,0,data/GA/S01/E01/dialogue_faces/dialogue_0608_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0608_frame.png,2063.0654999999997,You shouldn't let the fact that we had sex get in the way of you taking your shot.,,,24,1.0,764,277,381,546,10.689900023286917,GA,S01,E01,GAS01E01
609,0,data/GA/S01/E01/dialogue_faces/dialogue_0609_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0609_frame.png,2080.4905,I wish I wanted to be a chef,,,25,1.0,769,119,270,350,14.959677671194994,GA,S01,E01,GAS01E01
610,0,data/GA/S01/E01/dialogue_faces/dialogue_0610_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0610_frame.png,2083.4865,or a ski instructor or a kindergarten teacher.,,,25,1.0,743,180,282,375,12.460359047885689,GA,S01,E01,GAS01E01
611,0,data/GA/S01/E01/dialogue_faces/dialogue_0611_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0611_frame.png,2087.641,"You know, I would have been a really good postal worker.",,,25,1.0,891,119,271,374,12.813320933566814,GA,S01,E01,GAS01E01
612,0,data/GA/S01/E01/dialogue_faces/dialogue_0612_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0612_frame.png,2090.5215,I'm dependable.,,,25,1.0,853,114,264,367,12.627711733855294,GA,S01,E01,GAS01E01
613,0,data/GA/S01/E01/dialogue_faces/dialogue_0613_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0613_frame.png,2094.946,"You know, my parents tell everyone they meet that their son's a surgeon,",,,25,1.0,949,116,228,324,15.64101470592477,GA,S01,E01,GAS01E01
614,0,data/GA/S01/E01/dialogue_faces/dialogue_0614_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0614_frame.png,2098.2065000000002,as if it's a big accomplishment -,,,25,1.0,862,138,251,367,13.453531070062995,GA,S01,E01,GAS01E01
615,0,data/GA/S01/E01/dialogue_faces/dialogue_0615_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0615_frame.png,2100.9889999999996,superhero or something.,,,25,1.0,853,130,258,350,12.806547364412733,GA,S01,E01,GAS01E01
616,0,data/GA/S01/E01/dialogue_faces/dialogue_0616_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0616_frame.png,2105.2595,If they could see me now.,,,25,1.0,773,139,250,344,13.075376476341502,GA,S01,E01,GAS01E01
617,0,data/GA/S01/E01/dialogue_faces/dialogue_0617_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0617_frame.png,2110.6715,"When I told my mother I wanted to go to medical school,",,,25,1.0,931,155,222,304,16.74309466771735,GA,S01,E01,GAS01E01
618,0,data/GA/S01/E01/dialogue_faces/dialogue_0618_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0618_frame.png,2113.6965,she tried to talk me out of it -,,,25,1.0,928,150,228,314,16.2929131574245,GA,S01,E01,GAS01E01
619,0,data/GA/S01/E01/dialogue_faces/dialogue_0619_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0619_frame.png,2117.203,"said I didn't have what it takes to be a surgeon,",,,25,1.0,957,163,225,308,15.652009928290179,GA,S01,E01,GAS01E01
620,0,data/GA/S01/E01/dialogue_faces/dialogue_0620_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0620_frame.png,2119.9235,that I'd never make it.,,,25,1.0,655,124,236,332,14.261071092620126,GA,S01,E01,GAS01E01
621,0,data/GA/S01/E01/dialogue_faces/dialogue_0621_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0621_frame.png,2124.1475,"So the way I see it, superhero sounds pretty damn good.",,,25,1.0,913,149,235,327,17.28732696252338,GA,S01,E01,GAS01E01
622,0,data/GA/S01/E01/dialogue_faces/dialogue_0622_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0622_frame.png,2131.9245,"We're gonna survive this, right?",,,25,1.0,660,126,251,351,14.291863142297235,GA,S01,E01,GAS01E01
625,0,data/GA/S01/E01/dialogue_faces/dialogue_0625_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0625_frame.png,2144.9120000000003,And what did you see?,,,26,1.0,777,152,214,279,16.022043376668684,GA,S01,E01,GAS01E01
626,0,data/GA/S01/E01/dialogue_faces/dialogue_0626_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0626_frame.png,2147.42,"Oh, well, I had a lot of patients last night.",,,26,1.0,1145,240,250,261,10.67315058249023,GA,S01,E01,GAS01E01
629,0,data/GA/S01/E01/dialogue_faces/dialogue_0629_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0629_frame.png,2155.4445,Don't look it up. Learn it. It should be in your head.,,,26,1.0,926,148,311,457,7.53251682346933,GA,S01,E01,GAS01E01
632,0,data/GA/S01/E01/dialogue_faces/dialogue_0632_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0632_frame.png,2164.3535,Can anybody name the common causes of post-op fever?,,,26,1.0,683,192,302,433,13.893162786859186,GA,S01,E01,GAS01E01
633,0,data/GA/S01/E01/dialogue_faces/dialogue_0633_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0633_frame.png,2170.5465000000004,"Wind, Water, Wound, Walking, Wonder drugs - the five W's -",,,26,1.0,829,138,209,281,13.323805992639612,GA,S01,E01,GAS01E01
635,0,data/GA/S01/E01/dialogue_faces/dialogue_0635_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0635_frame.png,2176.042,splinting or pneumonia.,,,26,1.0,906,193,220,286,16.00740278887992,GA,S01,E01,GAS01E01
636,0,data/GA/S01/E01/dialogue_faces/dialogue_0636_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0636_frame.png,2180.027,"Pneumonia's easy to assume, especially if you're too busy to do the tests.",,,26,1.0,1085,244,221,281,16.140739510573287,GA,S01,E01,GAS01E01
637,0,data/GA/S01/E01/dialogue_faces/dialogue_0637_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0637_frame.png,2188.3424999999997,What do you think's wrong with 4-b?,,,26,1.0,460,320,178,234,8.273710335048413,GA,S01,E01,GAS01E01
637,1,data/GA/S01/E01/dialogue_faces/dialogue_0637_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0637_frame.png,2188.3424999999997,What do you think's wrong with 4-b?,,,26,1.0,938,149,310,412,8.75477908614535,GA,S01,E01,GAS01E01
638,0,data/GA/S01/E01/dialogue_faces/dialogue_0638_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0638_frame.png,2190.291,"The fourth ""W,"" ""Walking.""",,,26,1.0,1114,160,214,289,16.80529288714139,GA,S01,E01,GAS01E01
639,0,data/GA/S01/E01/dialogue_faces/dialogue_0639_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0639_frame.png,2192.495,I think she's a prime candidate for a pulmonary embolus.,,,26,1.0,1113,172,212,286,16.689295773563078,GA,S01,E01,GAS01E01
640,0,data/GA/S01/E01/dialogue_faces/dialogue_0640_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0640_frame.png,2194.466,How would you diagnose?,,,26,1.0,517,391,178,250,9.16350035978209,GA,S01,E01,GAS01E01
640,1,data/GA/S01/E01/dialogue_faces/dialogue_0640_face_01.png,data/GA/S01/E01/dialogue_frames/dialogue_0640_frame.png,2194.466,How would you diagnose?,,,26,1.0,942,150,311,411,9.971772778322986,GA,S01,E01,GAS01E01
641,0,data/GA/S01/E01/dialogue_faces/dialogue_0641_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0641_frame.png,2199.3225,"Spiral C.T., V/Q scan, provide O2,",,,26,1.0,918,131,269,367,15.981185563726513,GA,S01,E01,GAS01E01
642,0,data/GA/S01/E01/dialogue_faces/dialogue_0642_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0642_frame.png,2203.2875,"dose with heparin, and consult for an IVC filter.",,,26,1.0,972,144,305,417,14.467896300269153,GA,S01,E01,GAS01E01
643,0,data/GA/S01/E01/dialogue_faces/dialogue_0643_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0643_frame.png,2208.8845,"Do exactly as she says, then tell your resident that I want you off this case.",,,26,1.0,555,263,185,245,14.877774086359521,GA,S01,E01,GAS01E01
644,0,data/GA/S01/E01/dialogue_faces/dialogue_0644_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0644_frame.png,2214.102,I'd know you anywhere. You're the spitting image of your mother.,,,26,1.0,890,141,237,321,9.233434169608573,GA,S01,E01,GAS01E01
645,0,data/GA/S01/E01/dialogue_faces/dialogue_0645_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0645_frame.png,2217.0564999999997,Welcome to the game.,,,26,1.0,1004,110,442,616,5.136593617635837,GA,S01,E01,GAS01E01
653,0,data/GA/S01/E01/dialogue_faces/dialogue_0653_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0653_frame.png,2307.293,And you either take that step forward,,,27,1.0,911,168,364,457,25.540007542999362,GA,S01,E01,GAS01E01
654,0,data/GA/S01/E01/dialogue_faces/dialogue_0654_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0654_frame.png,2310.5085,or turn around and walk away.,,,27,1.0,915,227,482,588,15.647941982612938,GA,S01,E01,GAS01E01
667,0,data/GA/S01/E01/dialogue_faces/dialogue_0667_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0667_frame.png,2397.607,That was amazing.,,,29,1.0,1023,163,337,485,13.040956763033162,GA,S01,E01,GAS01E01
668,0,data/GA/S01/E01/dialogue_faces/dialogue_0668_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0668_frame.png,2404.2124999999996,You practice on cadavers...,,,29,1.0,1042,181,335,483,13.127387682863482,GA,S01,E01,GAS01E01
669,0,data/GA/S01/E01/dialogue_faces/dialogue_0669_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0669_frame.png,2407.4125,you observe...,,,29,1.0,1027,183,346,487,12.706749944464036,GA,S01,E01,GAS01E01
670,0,data/GA/S01/E01/dialogue_faces/dialogue_0670_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0670_frame.png,2410.7665,"and you think you know what you're gonna feel like, standing over that table, but...",,,29,1.0,1025,156,342,479,13.080958667738576,GA,S01,E01,GAS01E01
671,0,data/GA/S01/E01/dialogue_faces/dialogue_0671_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0671_frame.png,2414.821,that was such a high.,,,29,1.0,1035,162,343,484,13.122789596760546,GA,S01,E01,GAS01E01
672,0,data/GA/S01/E01/dialogue_faces/dialogue_0672_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0672_frame.png,2421.4665,I don't know why anybody does drugs.,,,29,1.0,1026,143,342,482,13.201397648662294,GA,S01,E01,GAS01E01
673,0,data/GA/S01/E01/dialogue_faces/dialogue_0673_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0673_frame.png,2425.7065000000002,Yeah.,,,29,1.0,799,205,405,562,9.453429531248807,GA,S01,E01,GAS01E01
674,0,data/GA/S01/E01/dialogue_faces/dialogue_0674_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0674_frame.png,2432.0575,Yeah.,,,29,1.0,1066,262,392,432,11.059617993855353,GA,S01,E01,GAS01E01
675,0,data/GA/S01/E01/dialogue_faces/dialogue_0675_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0675_frame.png,2437.218,"I should, uh, go do this.",,,29,1.0,787,207,409,549,9.041450798547963,GA,S01,E01,GAS01E01
676,0,data/GA/S01/E01/dialogue_faces/dialogue_0676_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0676_frame.png,2440.982,You should.,,,29,1.0,1000,151,335,478,11.935126142563998,GA,S01,E01,GAS01E01
677,0,data/GA/S01/E01/dialogue_faces/dialogue_0677_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0677_frame.png,2446.2955,I'll see you around.,,,29,1.0,1027,127,395,563,8.149585287995052,GA,S01,E01,GAS01E01
679,0,data/GA/S01/E01/dialogue_faces/dialogue_0679_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0679_frame.png,2450.9355,See you.,,,29,1.0,997,177,346,484,12.234092851193841,GA,S01,E01,GAS01E01
680,0,data/GA/S01/E01/dialogue_faces/dialogue_0680_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0680_frame.png,2457.1255,So...,Dr. Meredith Grey,False,30,1.0,1004,224,351,463,12.267397232141072,GA,S01,E01,GAS01E01
684,0,data/GA/S01/E01/dialogue_faces/dialogue_0684_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0684_frame.png,2468.753,I think.,Dr. Meredith Grey,True,30,1.0,0,90,220,281,17.39739196848428,GA,S01,E01,GAS01E01
688,0,data/GA/S01/E01/dialogue_faces/dialogue_0688_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0688_frame.png,2484.1775,I'm not gonna sell the house.,Dr. Meredith Grey,True,30,1.0,716,255,454,564,7.299750537680099,GA,S01,E01,GAS01E01
689,0,data/GA/S01/E01/dialogue_faces/dialogue_0689_face_00.png,data/GA/S01/E01/dialogue_frames/dialogue_0689_frame.png,2486.2235,I'm gonna keep it.,Dr. Meredith Grey,True,30,1.0,660,135,426,567,6.687820605586402,GA,S01,E01,GAS01E01
